id,prix,boutique_id,client_id,livre_id,temps_id
2104,10.65,10,6716,1,1604
2103,17.0,23,6717,3,275
2102,10.0,18,6718,7,1027
2101,10.65,15,6719,1,188
2100,8.0,17,6720,4,778
2099,8.0,15,6721,4,1176
2098,10.0,8,6722,7,328
2097,10.65,11,6723,1,1025
2096,10.0,18,6724,7,1446
2095,10.0,19,6725,7,839
2094,10.65,11,6726,1,1216
2093,10.65,8,6727,1,632
2092,11.0,6,6728,8,336
2091,8.0,19,6729,4,961
2090,10.65,15,6730,1,197
2089,10.65,20,6731,1,1507
2088,10.65,4,6732,1,261
2087,9.65,11,6733,2,723
2086,10.65,8,6734,1,1655
2085,11.0,13,6735,8,1641
2084,10.0,7,6736,7,768
2083,9.65,3,6737,2,1481
2082,8.0,23,6738,4,208
2081,9.65,14,6739,2,264
2080,11.0,4,6740,8,1782
2079,9.65,12,6741,2,1240
2078,10.0,19,6742,7,1192
2077,10.65,23,6743,1,465
2076,9.65,9,6744,2,87
2075,10.0,3,6745,7,555
2074,10.65,5,6746,1,297
2073,10.65,12,6747,1,1300
2072,8.0,23,6748,4,618
2071,10.65,13,6749,1,1741
2070,10.65,11,6750,1,1090
2069,9.65,10,6751,2,247
2068,9.65,8,6752,2,1336
2067,17.0,7,6753,3,441
2066,9.65,17,6754,2,1264
2065,11.0,21,6755,8,60
2064,8.0,15,6756,4,1715
2063,9.65,22,6757,2,1138
2062,8.0,17,6758,4,993
2061,10.65,15,6759,1,986
2060,10.0,23,6760,7,130
2059,17.0,9,6761,3,1137
2058,8.0,7,6762,4,551
2057,10.65,10,6763,1,1418
2056,11.0,8,6764,8,298
2055,40.0,17,6765,6,1783
2054,10.65,15,6766,1,1164
2053,9.65,13,6767,2,406
2052,11.0,21,6768,8,603
2051,10.65,11,6769,1,622
2050,10.65,17,6770,1,331
2049,9.65,16,6771,2,1723
2048,9.65,5,6772,2,1356
2047,40.0,19,6773,6,1042
2046,9.65,24,6774,2,1453
2045,9.65,20,6775,2,1466
2044,9.65,3,6776,2,1289
2043,10.0,6,6777,7,449
2042,10.65,14,6778,1,915
2041,10.65,13,6779,1,1149
2040,9.65,15,6780,2,528
2039,9.65,18,6781,2,503
2038,8.0,7,6782,4,1162
2037,8.0,22,6783,4,1684
2036,8.0,21,6784,4,1006
2035,8.0,20,6785,4,190
2034,9.65,4,6786,2,1057
2033,17.0,10,6787,3,1692
2032,10.65,6,6788,1,1547
2031,10.0,13,6789,7,1784
2030,10.0,9,6790,7,1278
2029,17.0,21,6791,3,959
2028,9.65,14,6792,2,751
2027,10.65,12,6793,1,524
2026,9.65,12,6794,2,1710
2025,35.0,1,6795,5,540
2024,9.65,1,6796,2,150
2023,8.0,21,6797,4,186
2022,9.65,15,6798,2,102
2021,8.0,3,6799,4,1231
2020,8.0,11,6800,4,1496
2019,9.65,19,6801,2,1205
2018,8.0,6,6802,4,1625
2017,10.0,12,6803,7,1445
2016,11.0,24,6804,8,186
2015,10.0,16,6805,7,363
2014,10.65,24,6806,1,99
2013,9.65,17,6807,2,1053
2012,9.65,3,6808,2,185
2011,9.65,24,6809,2,521
2010,10.0,5,6810,7,545
2009,10.65,18,6811,1,777
2008,9.65,11,6812,2,184
2007,9.65,22,6813,2,392
2006,17.0,24,6814,3,1523
2005,9.65,9,6815,2,304
2004,9.65,12,6816,2,1145
2003,9.65,12,6817,2,321
2002,9.65,14,6818,2,131
2001,8.0,5,6819,4,1016
2000,9.65,11,6820,2,1668
1999,9.65,15,6821,2,1096
1998,17.0,10,6822,3,1138
1997,9.65,21,6823,2,383
1996,10.0,4,6824,7,1785
1995,9.65,12,6825,2,406
1994,10.65,15,6826,1,1025
1993,8.0,7,6827,4,1455
1992,10.65,15,6828,1,1617
1991,8.0,19,6829,4,780
1990,40.0,4,6830,6,188
1989,9.65,14,6831,2,151
1988,35.0,18,6832,5,478
1987,9.65,4,6833,2,1686
1986,9.65,20,6834,2,549
1985,10.65,13,6835,1,567
1984,35.0,15,6836,5,72
1983,17.0,18,6837,3,1084
1982,10.65,11,6838,1,681
1981,11.0,22,6839,8,659
1980,9.65,20,6840,2,142
1979,9.65,7,6841,2,1345
1978,10.0,17,6842,7,539
1977,10.65,18,6843,1,1431
1976,8.0,14,6844,4,1568
1975,8.0,15,6845,4,1081
1974,10.0,22,6846,7,826
1973,9.65,16,6847,2,29
1972,9.65,10,6848,2,305
1971,10.65,1,6849,1,138
1970,9.65,18,6850,2,252
1969,9.65,18,6851,2,457
1968,11.0,15,6852,8,1363
1967,8.0,2,6853,4,748
1966,40.0,10,6854,6,1511
1965,9.65,9,6855,2,476
1964,9.65,19,6856,2,1510
1963,8.0,3,6857,4,449
1962,8.0,20,6858,4,1311
1961,35.0,6,6859,5,1041
1960,8.0,9,6860,4,1005
1959,10.65,16,6861,1,1677
1958,8.0,10,6862,4,120
1957,9.65,15,6863,2,134
1956,10.0,22,6864,7,480
1955,9.65,16,6865,2,985
1954,8.0,3,6866,4,1350
1953,8.0,18,6867,4,980
1952,9.65,19,6868,2,1373
1951,17.0,16,6869,3,1786
1950,17.0,11,6870,3,225
1949,40.0,24,6871,6,1668
1948,40.0,17,6872,6,260
1947,8.0,13,6873,4,1609
1946,9.65,12,6874,2,494
1945,9.65,11,6875,2,945
1944,8.0,23,6876,4,1167
1943,11.0,22,6877,8,549
1942,8.0,11,6878,4,1390
1941,8.0,7,6879,4,1363
1940,9.65,5,6880,2,1278
1939,9.65,19,6881,2,478
1938,40.0,4,6882,6,80
1937,9.65,14,6883,2,62
1936,9.65,19,6884,2,1263
1935,10.0,11,6885,7,924
1934,10.65,13,6886,1,1579
1933,11.0,15,6887,8,67
1932,40.0,1,6888,6,1287
1931,8.0,7,6889,4,175
1930,10.0,22,6890,7,577
1929,10.65,16,6891,1,747
1928,10.65,23,6892,1,1523
1927,10.65,5,6893,1,85
1926,9.65,10,6894,2,1325
1925,9.65,21,6895,2,295
1924,11.0,5,6896,8,1766
1923,10.65,5,6897,1,344
1922,9.65,12,6898,2,1466
1921,11.0,24,6899,8,736
1920,40.0,12,6900,6,373
1919,9.65,8,6901,2,72
1918,8.0,13,6902,4,1756
1917,8.0,5,6903,4,1352
1916,10.0,3,6904,7,766
1915,9.65,3,6905,2,1408
1914,10.65,11,6906,1,730
1913,40.0,7,6907,6,1200
1912,11.0,2,6908,8,1676
1911,9.65,24,6909,2,46
1910,9.65,20,6910,2,1173
1909,10.0,7,6911,7,654
1908,9.65,9,6912,2,271
1907,9.65,11,6913,2,94
1906,17.0,9,6914,3,1312
1905,9.65,23,6915,2,627
1904,10.65,13,6916,1,929
1903,9.65,9,6917,2,1201
1902,10.65,13,6918,1,1
1901,40.0,16,6919,6,1585
1900,10.65,23,6920,1,794
1899,11.0,3,6921,8,1393
1898,9.65,18,6922,2,434
1897,10.0,13,6923,7,434
1896,8.0,19,6924,4,1105
1895,11.0,21,6925,8,1265
1894,10.65,12,6926,1,1515
1893,10.65,10,6927,1,157
1892,11.0,23,6928,8,851
1891,10.65,7,6929,1,1707
1890,10.0,5,6930,7,1694
1889,9.65,21,6931,2,607
1888,10.65,18,6932,1,963
1887,8.0,12,6933,4,1787
1886,10.65,15,6934,1,497
1885,10.65,14,6935,1,1566
1884,10.65,15,6936,1,1265
1883,9.65,16,6937,2,571
1882,8.0,24,6938,4,374
1881,40.0,2,6939,6,1282
1880,10.0,21,6940,7,12
1879,9.65,4,6941,2,849
1878,10.65,1,6942,1,1023
1877,8.0,11,6943,4,383
1876,11.0,3,6944,8,1472
1875,9.65,5,6945,2,449
1874,40.0,7,6946,6,1666
1873,9.65,3,6947,2,1520
1872,10.65,15,6948,1,1162
1871,10.65,3,6949,1,28
1870,10.65,13,6950,1,1622
1869,11.0,20,6951,8,1109
1868,10.65,24,6952,1,135
1867,8.0,24,6953,4,1219
1866,8.0,17,6954,4,1145
1865,9.65,1,6955,2,586
1864,9.65,10,6956,2,1468
1863,9.65,5,6957,2,919
1862,17.0,7,6958,3,855
1861,8.0,12,6959,4,205
1860,11.0,15,6960,8,522
1859,17.0,23,6961,3,1613
1858,8.0,20,6962,4,187
1857,10.0,6,6963,7,1062
1856,8.0,23,6964,4,1668
1855,11.0,18,6965,8,1321
1854,10.65,10,6966,1,438
1853,17.0,9,6967,3,474
1852,10.65,17,6968,1,1675
1851,9.65,9,6969,2,1467
1850,8.0,2,6970,4,1400
1849,11.0,4,6971,8,719
1848,9.65,20,6972,2,1077
1847,9.65,14,6973,2,546
1846,10.65,7,6974,1,1462
1845,9.65,24,6975,2,442
1844,10.65,11,6976,1,47
1843,9.65,16,6977,2,1064
1842,40.0,9,6978,6,909
1841,10.65,6,6979,1,1735
1840,11.0,22,6980,8,169
1839,8.0,20,6981,4,743
1838,11.0,12,6982,8,582
1837,9.65,10,6983,2,1340
1836,10.65,12,6984,1,921
1835,9.65,24,6985,2,1487
1834,40.0,15,6986,6,1137
1833,8.0,24,6987,4,1324
1832,11.0,10,6988,8,1306
1831,8.0,17,6989,4,1557
1830,10.0,20,6990,7,1507
1829,9.65,1,6991,2,150
1828,9.65,1,6992,2,209
1827,9.65,22,6993,2,1601
1826,8.0,15,6994,4,1406
1825,9.65,4,6995,2,749
1824,9.65,6,6996,2,1549
1823,9.65,13,6997,2,479
1822,8.0,19,6998,4,14
1821,10.65,19,6999,1,723
1820,8.0,7,7000,4,636
1819,40.0,12,7001,6,1496
1818,9.65,24,7002,2,703
1817,10.0,8,7003,7,1755
1816,9.65,6,7004,2,933
1815,8.0,17,7005,4,1537
1814,11.0,4,7006,8,1283
1813,9.65,4,7007,2,655
1812,8.0,1,7008,4,440
1811,8.0,19,7009,4,1410
1810,40.0,21,7010,6,912
1809,40.0,20,7011,6,76
1808,8.0,17,7012,4,485
1807,10.0,20,7013,7,661
1806,10.65,9,7014,1,340
1805,10.0,5,7015,7,1111
1804,10.65,19,7016,1,956
1803,9.65,7,7017,2,350
1802,10.65,3,7018,1,1144
1801,9.65,23,7019,2,409
1800,9.65,7,7020,2,281
1799,9.65,1,7021,2,1703
1798,40.0,12,7022,6,1238
1797,10.65,15,7023,1,1342
1796,10.65,11,7024,1,724
1795,10.0,8,7025,7,1262
1794,9.65,18,7026,2,1634
1793,8.0,15,7027,4,496
1792,10.0,3,7028,7,1005
1791,40.0,16,7029,6,1553
1790,9.65,16,7030,2,1400
1789,8.0,21,7031,4,697
1788,9.65,18,7032,2,964
1787,8.0,21,7033,4,635
1786,8.0,14,7034,4,1488
1785,10.65,15,7035,1,465
1784,11.0,20,7036,8,1075
1783,10.0,3,7037,7,128
1782,11.0,2,7038,8,990
1781,10.0,5,7039,7,1625
1780,8.0,22,7040,4,1751
1779,8.0,23,7041,4,208
1778,40.0,18,7042,6,532
1777,9.65,20,7043,2,835
1776,9.65,21,7044,2,80
1775,40.0,23,7045,6,1430
1774,10.65,21,7046,1,1430
1773,9.65,19,7047,2,998
1772,10.65,7,7048,1,936
1771,40.0,3,7049,6,775
1770,10.65,2,7050,1,1642
1769,8.0,14,7051,4,1519
1768,11.0,3,7052,8,1718
1767,8.0,18,7053,4,617
1766,10.0,6,7054,7,1378
1765,10.0,1,7055,7,978
1764,40.0,20,7056,6,975
1763,10.65,5,7057,1,1251
1762,10.0,15,7058,7,438
1761,9.65,24,7059,2,876
1760,10.0,23,7060,7,1314
1759,10.0,21,7061,7,149
1758,9.65,18,7062,2,1614
1757,9.65,11,7063,2,298
1756,10.65,2,7064,1,534
1755,8.0,7,7065,4,504
1754,10.65,3,7066,1,924
1753,9.65,23,7067,2,1069
1752,9.65,10,7068,2,1319
1751,9.65,13,7069,2,1112
1750,9.65,16,7070,2,230
1749,8.0,3,7071,4,1375
1748,9.65,19,7072,2,1773
1747,8.0,7,7073,4,373
1746,9.65,5,7074,2,545
1745,10.65,18,7075,1,339
1744,10.0,23,7076,7,412
1743,10.65,22,7077,1,1556
1742,8.0,4,7078,4,1452
1741,9.65,14,7079,2,959
1740,10.65,11,7080,1,1661
1739,9.65,21,7081,2,401
1738,11.0,11,7082,8,453
1737,8.0,14,7083,4,1386
1736,8.0,15,7084,4,589
1735,8.0,4,7085,4,389
1734,10.0,6,7086,7,6
1733,10.65,6,7087,1,1320
1732,10.0,23,7088,7,638
1731,9.65,15,7089,2,1774
1730,10.0,19,7090,7,619
1729,10.65,1,7091,1,792
1728,17.0,14,7092,3,198
1727,10.65,17,7093,1,1564
1726,9.65,17,7094,2,585
1725,10.65,21,7095,1,1219
1724,10.65,4,7096,1,367
1723,9.65,3,7097,2,369
1722,11.0,2,7098,8,1722
1721,9.65,11,7099,2,1367
1720,9.65,14,7100,2,715
1719,9.65,16,7101,2,623
1718,10.0,1,7102,7,746
1717,11.0,8,7103,8,1027
1716,10.0,14,7104,7,67
1715,35.0,19,7105,5,447
1714,10.0,23,7106,7,1564
1713,11.0,6,7107,8,1510
1712,11.0,9,7108,8,1709
1711,9.65,20,7109,2,1500
1710,9.65,10,7110,2,1788
1709,8.0,14,7111,4,1409
1708,10.65,23,7112,1,853
1707,10.0,6,7113,7,849
1706,9.65,5,7114,2,753
1705,9.65,7,7115,2,1750
1704,8.0,14,7116,4,721
1703,8.0,17,7117,4,562
1702,8.0,21,7118,4,393
1701,9.65,3,7119,2,435
1700,11.0,6,7120,8,1219
1699,17.0,24,7121,3,372
1698,9.65,8,7122,2,184
1697,8.0,19,7123,4,1178
1696,40.0,13,7124,6,366
1695,9.65,1,7125,2,243
1694,10.65,9,7126,1,173
1693,9.65,6,7127,2,355
1692,11.0,10,7128,8,806
1691,10.65,12,7129,1,1446
1690,10.65,18,7130,1,1097
1689,8.0,23,7131,4,834
1688,8.0,18,7132,4,1455
1687,8.0,12,7133,4,1701
1686,9.65,7,7134,2,1498
1685,10.0,1,7135,7,1115
1684,40.0,10,7136,6,856
1683,11.0,13,7137,8,1235
1682,10.0,22,7138,7,244
1681,10.65,2,7139,1,523
1680,10.65,16,7140,1,153
1679,8.0,18,7141,4,1067
1678,9.65,10,7142,2,815
1677,9.65,19,7143,2,956
1676,40.0,4,7144,6,1789
1675,8.0,3,7145,4,1206
1674,40.0,22,7146,6,1172
1673,8.0,4,7147,4,1
1672,10.65,9,7148,1,1280
1671,8.0,3,7149,4,628
1670,8.0,16,7150,4,828
1669,9.65,18,7151,2,899
1668,9.65,18,7152,2,365
1667,10.65,10,7153,1,623
1666,10.0,7,7154,7,644
1665,10.65,24,7155,1,997
1664,10.65,13,7156,1,829
1663,11.0,23,7157,8,1599
1662,10.65,3,7158,1,673
1661,10.65,10,7159,1,1287
1660,10.0,8,7160,7,155
1659,10.65,16,7161,1,1317
1658,10.65,3,7162,1,61
1657,10.0,15,7163,7,662
1656,9.65,21,7164,2,1228
1655,8.0,12,7165,4,44
1654,9.65,5,7166,2,139
1653,10.0,10,7167,7,441
1652,10.65,9,7168,1,1790
1651,9.65,1,7169,2,1673
1650,11.0,6,7170,8,444
1649,35.0,3,7171,5,134
1648,10.65,19,7172,1,476
1647,10.65,1,7173,1,1329
1646,11.0,20,7174,8,350
1645,8.0,21,7175,4,951
1644,10.65,14,7176,1,1273
1643,8.0,3,7177,4,1295
1642,8.0,20,7178,4,240
1641,9.65,9,7179,2,271
1640,10.0,1,7180,7,858
1639,9.65,9,7181,2,1585
1638,11.0,5,7182,8,1432
1637,10.65,5,7183,1,1488
1636,9.65,18,7184,2,204
1635,10.0,12,7185,7,890
1634,10.65,21,7186,1,1263
1633,10.0,24,7187,7,1747
1632,8.0,5,7188,4,1639
1631,8.0,5,7189,4,455
1630,9.65,7,7190,2,367
1629,35.0,1,7191,5,1213
1628,9.65,8,7192,2,344
1627,10.65,19,7193,1,944
1626,9.65,12,7194,2,70
1625,8.0,14,7195,4,1272
1624,10.65,13,7196,1,1231
1623,10.65,7,7197,1,1320
1622,9.65,22,7198,2,961
1621,17.0,3,7199,3,1193
1620,8.0,16,7200,4,566
1619,10.65,24,7201,1,1680
1618,9.65,9,7202,2,1287
1617,11.0,21,7203,8,647
1616,8.0,23,7204,4,1500
1615,9.65,10,7205,2,1232
1614,9.65,15,7206,2,333
1613,8.0,14,7207,4,501
1612,17.0,15,7208,3,1127
1611,10.0,3,7209,7,648
1610,8.0,4,7210,4,535
1609,8.0,17,7211,4,55
1608,8.0,7,7212,4,1430
1607,8.0,21,7213,4,202
1606,9.65,8,7214,2,960
1605,9.65,8,7215,2,523
1604,8.0,21,7216,4,1587
1603,9.65,16,7217,2,360
1602,8.0,20,7218,4,988
1601,10.65,5,7219,1,755
1600,9.65,21,7220,2,1636
1599,10.65,11,7221,1,1512
1598,8.0,3,7222,4,535
1597,10.65,19,7223,1,980
1596,9.65,5,7224,2,1673
1595,10.65,8,7225,1,1569
1594,11.0,11,7226,8,360
1593,10.65,19,7227,1,1359
1592,10.0,10,7228,7,363
1591,17.0,23,7229,3,338
1590,8.0,22,7230,4,1120
1589,9.65,9,7231,2,299
1588,10.0,16,7232,7,1340
1587,8.0,5,7233,4,1245
1586,9.65,19,7234,2,428
1585,8.0,20,7235,4,82
1584,10.0,3,7236,7,92
1583,10.0,12,7237,7,152
1582,9.65,22,7238,2,1747
1581,8.0,5,7239,4,1787
1580,11.0,2,7240,8,276
1579,9.65,5,7241,2,1075
1578,10.65,14,7242,1,1785
1577,10.0,11,7243,7,712
1576,10.65,1,7244,1,285
1575,17.0,11,7245,3,859
1574,9.65,20,7246,2,199
1573,10.0,1,7247,7,1783
1572,17.0,18,7248,3,1582
1571,9.65,6,7249,2,232
1570,8.0,7,7250,4,1309
1569,8.0,15,7251,4,1501
1568,10.65,7,7252,1,714
1567,11.0,24,7253,8,988
1566,9.65,6,7254,2,1605
1565,9.65,18,7255,2,766
1564,8.0,14,7256,4,594
1563,9.65,1,7257,2,1330
1562,9.65,3,7258,2,291
1561,10.65,7,7259,1,343
1560,11.0,14,7260,8,1231
1559,11.0,5,7261,8,869
1558,10.65,2,7262,1,1254
1557,10.65,8,7263,1,982
1556,10.0,11,7264,7,1049
1555,9.65,16,7265,2,1256
1554,9.65,3,7266,2,1126
1553,10.65,13,7267,1,697
1552,9.65,13,7268,2,1290
1551,8.0,21,7269,4,1262
1550,10.65,4,7270,1,567
1549,17.0,20,7271,3,67
1548,8.0,23,7272,4,389
1547,9.65,4,7273,2,1521
1546,9.65,17,7274,2,1730
1545,10.0,21,7275,7,1299
1544,8.0,10,7276,4,402
1543,8.0,23,7277,4,1731
1542,9.65,2,7278,2,1064
1541,8.0,15,7279,4,366
1540,17.0,18,7280,3,878
1539,11.0,1,7281,8,910
1538,11.0,3,7282,8,582
1537,10.0,14,7283,7,1780
1536,17.0,17,7284,3,782
1535,8.0,20,7285,4,904
1534,17.0,4,7286,3,397
1533,9.65,16,7287,2,1767
1532,10.0,11,7288,7,351
1531,9.65,3,7289,2,136
1530,9.65,19,7290,2,160
1529,40.0,6,7291,6,306
1528,9.65,23,7292,2,1435
1527,11.0,16,7293,8,904
1526,8.0,21,7294,4,393
1525,9.65,7,7295,2,505
1524,9.65,1,7296,2,63
1523,9.65,24,7297,2,73
1522,17.0,1,7298,3,601
1521,10.65,9,7299,1,91
1520,8.0,5,7300,4,358
1519,11.0,21,7301,8,1704
1518,11.0,8,7302,8,930
1517,9.65,13,7303,2,1642
1516,9.65,23,7304,2,1227
1515,9.65,16,7305,2,201
1514,10.65,4,7306,1,15
1513,9.65,6,7307,2,377
1512,10.0,23,7308,7,115
1511,8.0,6,7309,4,1171
1510,11.0,14,7310,8,1036
1509,40.0,4,7311,6,426
1508,10.65,20,7312,1,1210
1507,10.65,17,7313,1,856
1506,40.0,17,7314,6,592
1505,10.65,18,7315,1,698
1504,9.65,23,7316,2,404
1503,10.65,17,7317,1,1689
1502,10.0,22,7318,7,390
1501,8.0,1,7319,4,558
1500,10.65,18,7320,1,561
1499,9.65,16,7321,2,665
1498,9.65,23,7322,2,175
1497,17.0,1,7323,3,182
1496,11.0,16,7324,8,17
1495,40.0,17,7325,6,605
1494,40.0,6,7326,6,666
1493,9.65,1,7327,2,502
1492,8.0,16,7328,4,1652
1491,10.65,2,7329,1,288
1490,11.0,4,7330,8,228
1489,9.65,11,7331,2,1277
1488,11.0,17,7332,8,625
1487,8.0,21,7333,4,131
1486,8.0,9,7334,4,1352
1485,11.0,12,7335,8,1199
1484,17.0,1,7336,3,1066
1483,17.0,8,7337,3,954
1482,9.65,23,7338,2,1323
1481,10.0,7,7339,7,169
1480,11.0,4,7340,8,151
1479,40.0,24,7341,6,973
1478,10.65,13,7342,1,1302
1477,9.65,3,7343,2,1508
1476,8.0,5,7344,4,441
1475,11.0,18,7345,8,766
1474,10.0,11,7346,7,552
1473,9.65,10,7347,2,867
1472,35.0,13,7348,5,276
1471,9.65,4,7349,2,302
1470,9.65,17,7350,2,1165
1469,17.0,12,7351,3,1195
1468,9.65,3,7352,2,1605
1467,10.0,2,7353,7,118
1466,9.65,6,7354,2,1511
1465,9.65,8,7355,2,788
1464,8.0,10,7356,4,174
1463,8.0,1,7357,4,1042
1462,11.0,14,7358,8,1787
1461,9.65,12,7359,2,202
1460,10.0,14,7360,7,1060
1459,40.0,16,7361,6,1495
1458,40.0,20,7362,6,835
1457,9.65,11,7363,2,576
1456,9.65,1,7364,2,1173
1455,9.65,23,7365,2,1542
1454,8.0,13,7366,4,1452
1453,10.0,2,7367,7,1791
1452,11.0,22,7368,8,160
1451,8.0,22,7369,4,258
1450,10.0,18,7370,7,238
1449,10.65,7,7371,1,82
1448,9.65,16,7372,2,1102
1447,9.65,12,7373,2,24
1446,9.65,24,7374,2,809
1445,17.0,16,7375,3,758
1444,10.65,11,7376,1,1548
1443,8.0,20,7377,4,1588
1442,8.0,10,7378,4,393
1441,35.0,16,7379,5,1721
1440,11.0,18,7380,8,43
1439,10.65,8,7381,1,1485
1438,10.65,23,7382,1,1292
1437,9.65,11,7383,2,1627
1436,9.65,8,7384,2,72
1435,9.65,12,7385,2,1269
1434,11.0,21,7386,8,1322
1433,9.65,5,7387,2,658
1432,10.65,21,7388,1,1484
1431,8.0,12,7389,4,255
1430,8.0,22,7390,4,546
1429,8.0,2,7391,4,1731
1428,10.65,23,7392,1,218
1427,9.65,12,7393,2,587
1426,11.0,2,7394,8,116
1425,8.0,3,7395,4,747
1424,10.65,6,7396,1,239
1423,9.65,1,7397,2,78
1422,8.0,9,7398,4,1792
1421,9.65,15,7399,2,1470
1420,8.0,13,7400,4,1420
1419,9.65,14,7401,2,1747
1418,9.65,18,7402,2,1651
1417,9.65,20,7403,2,321
1416,10.0,16,7404,7,998
1415,9.65,16,7405,2,1138
1414,9.65,13,7406,2,1565
1413,11.0,24,7407,8,595
1412,10.0,16,7408,7,899
1411,10.65,7,7409,1,111
1410,9.65,19,7410,2,1577
1409,9.65,13,7411,2,868
1408,10.65,8,7412,1,1428
1407,9.65,14,7413,2,1646
1406,11.0,15,7414,8,1163
1405,8.0,24,7415,4,1205
1404,10.0,5,7416,7,1289
1403,10.65,5,7417,1,1488
1402,9.65,12,7418,2,391
1401,8.0,24,7419,4,408
1400,9.65,17,7420,2,407
1399,8.0,21,7421,4,1312
1398,10.65,7,7422,1,609
1397,8.0,20,7423,4,914
1396,10.65,19,7424,1,804
1395,10.65,4,7425,1,288
1394,10.65,12,7426,1,663
1393,11.0,22,7427,8,1400
1392,10.0,11,7428,7,1226
1391,10.0,24,7429,7,478
1390,9.65,10,7430,2,504
1389,10.0,13,7431,7,1525
1388,40.0,20,7432,6,472
1387,8.0,7,7433,4,146
1386,10.0,6,7434,7,1017
1385,10.0,2,7435,7,551
1384,9.65,20,7436,2,754
1383,10.0,17,7437,7,130
1382,8.0,18,7438,4,515
1381,10.65,15,7439,1,1158
1380,10.65,5,7440,1,754
1379,40.0,3,7441,6,516
1378,8.0,10,7442,4,1470
1377,10.65,9,7443,1,400
1376,11.0,11,7444,8,852
1375,10.65,6,7445,1,33
1374,9.65,6,7446,2,1277
1373,9.65,24,7447,2,1195
1372,9.65,13,7448,2,1513
1371,8.0,14,7449,4,925
1370,10.65,22,7450,1,819
1369,10.0,12,7451,7,862
1368,9.65,12,7452,2,1793
1367,40.0,23,7453,6,209
1366,9.65,20,7454,2,205
1365,11.0,13,7455,8,48
1364,11.0,22,7456,8,1298
1363,10.65,4,7457,1,1794
1362,10.65,2,7458,1,1358
1361,10.65,17,7459,1,1589
1360,10.65,23,7460,1,596
1359,17.0,4,7461,3,135
1358,11.0,13,7462,8,112
1357,9.65,23,7463,2,1339
1356,9.65,4,7464,2,1553
1355,17.0,6,7465,3,1445
1354,10.65,17,7466,1,932
1353,10.65,5,7467,1,1050
1352,8.0,19,7468,4,482
1351,8.0,21,7469,4,1045
1350,10.65,24,7470,1,630
1349,8.0,12,7471,4,89
1348,8.0,2,7472,4,1472
1347,8.0,24,7473,4,1192
1346,10.65,17,7474,1,822
1345,10.0,1,7475,7,1407
1344,9.65,6,7476,2,79
1343,9.65,23,7477,2,236
1342,35.0,12,7478,5,1639
1341,10.65,17,7479,1,125
1340,9.65,2,7480,2,1540
1339,11.0,8,7481,8,459
1338,9.65,10,7482,2,1633
1337,9.65,14,7483,2,1142
1336,8.0,1,7484,4,1005
1335,8.0,8,7485,4,23
1334,9.65,9,7486,2,58
1333,8.0,14,7487,4,846
1332,10.0,24,7488,7,1511
1331,40.0,1,7489,6,1270
1330,8.0,7,7490,4,1100
1329,9.65,24,7491,2,687
1328,8.0,15,7492,4,383
1327,10.65,21,7493,1,92
1326,10.65,20,7494,1,417
1325,10.65,15,7495,1,1365
1324,11.0,24,7496,8,289
1323,10.65,5,7497,1,1412
1322,9.65,12,7498,2,964
1321,10.65,10,7499,1,1515
1320,11.0,6,7500,8,1629
1319,17.0,18,7501,3,841
1318,9.65,14,7502,2,1795
1317,10.0,20,7503,7,1048
1316,10.65,5,7504,1,367
1315,9.65,15,7505,2,1696
1314,11.0,8,7506,8,1777
1313,9.65,21,7507,2,1627
1312,8.0,20,7508,4,1432
1311,9.65,6,7509,2,908
1310,9.65,13,7510,2,296
1309,35.0,2,7511,5,82
1308,9.65,20,7512,2,1379
1307,9.65,20,7513,2,1008
1306,9.65,7,7514,2,789
1305,11.0,15,7515,8,1040
1304,10.65,16,7516,1,1014
1303,9.65,1,7517,2,1796
1302,9.65,4,7518,2,385
1301,40.0,17,7519,6,1489
1300,40.0,1,7520,6,783
1299,10.0,5,7521,7,1076
1298,9.65,20,7522,2,1380
1297,9.65,19,7523,2,665
1296,10.0,9,7524,7,378
1295,9.65,9,7525,2,671
1294,17.0,5,7526,3,113
1293,11.0,23,7527,8,834
1292,11.0,3,7528,8,1606
1291,10.65,7,7529,1,1556
1290,17.0,6,7530,3,1094
1289,10.0,16,7531,7,825
1288,8.0,9,7532,4,1589
1287,9.65,15,7533,2,1653
1286,10.0,3,7534,7,137
1285,8.0,10,7535,4,167
1284,17.0,8,7536,3,938
1283,8.0,3,7537,4,1433
1282,8.0,18,7538,4,1495
1281,10.0,22,7539,7,686
1280,10.65,1,7540,1,1441
1279,9.65,18,7541,2,34
1278,17.0,13,7542,3,1797
1277,8.0,11,7543,4,1540
1276,9.65,9,7544,2,1755
1275,8.0,19,7545,4,1659
1274,10.65,11,7546,1,579
1273,8.0,24,7547,4,887
1272,11.0,18,7548,8,476
1271,10.65,16,7549,1,258
1270,11.0,14,7550,8,1255
1269,8.0,14,7551,4,540
1268,10.0,1,7552,7,1313
1267,8.0,3,7553,4,319
1266,17.0,7,7554,3,134
1265,10.0,17,7555,7,663
1264,40.0,16,7556,6,693
1263,9.65,22,7557,2,671
1262,40.0,12,7558,6,1265
1261,8.0,3,7559,4,201
1260,10.65,12,7560,1,954
1259,10.0,10,7561,7,1126
1258,10.65,23,7562,1,437
1257,9.65,2,7563,2,1342
1256,8.0,2,7564,4,390
